"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 21 02:35:43 GMT 2024","Mon Oct 21 02:35:48 GMT 2024","4761","tests","test_calculator","","","","test_calculator_step_by_step_cleaning[numbers3-operations3-stepwise_expressions3]","
    Parametrized test to verify step-by-step clearing of the calculator expression
    after entering the operation and the second number, but without pressing the equal button.
    The expression should reduce step by step until fully cleared.
    "
"passed","Mon Oct 21 02:34:35 GMT 2024","Mon Oct 21 02:34:38 GMT 2024","3209","tests","test_calculator","","","","test_calculator_basic_float_operations[numbers2-operations2-5-2.5 \xd7 2 =]","Parametrized test for basic calculator operations with float numbers"
"passed","Mon Oct 21 02:34:44 GMT 2024","Mon Oct 21 02:34:49 GMT 2024","5707","tests","test_calculator","","","","test_calculator_large_number_operations[numbers3-operations3-1000000-1000000000000 \xf7 1000000 =]","Parametrized test for calculator operations involving large numbers"
"passed","Mon Oct 21 02:34:57 GMT 2024","Mon Oct 21 02:34:59 GMT 2024","2353","tests","test_calculator","","","","test_calculator_use_result_in_next_operation[initial_numbers1-initial_operations1-next_operation1-7]","Test using the result of one operation in the next operation."
"passed","Mon Oct 21 02:34:50 GMT 2024","Mon Oct 21 02:34:53 GMT 2024","2614","tests","test_calculator","","","","test_calculator_operations_with_zero[numbers7-operations7-0-0 \xf7 5 =]","Parametrized test for calculator operations involving 0"
"passed","Mon Oct 21 02:34:38 GMT 2024","Mon Oct 21 02:34:41 GMT 2024","3004","tests","test_calculator","","","","test_calculator_operations_with_zero[numbers2-operations2--5-0 - 5 =]","Parametrized test for calculator operations involving 0"
"passed","Mon Oct 21 02:34:09 GMT 2024","Mon Oct 21 02:34:13 GMT 2024","3528","tests","test_calculator","","","","test_calculator_negative_number_operations[numbers0-operations0--3.3--5.5 + 2.2 =]","Parametrized test for calculator operations involving negative numbers"
"passed","Mon Oct 21 02:34:27 GMT 2024","Mon Oct 21 02:34:30 GMT 2024","3441","tests","test_calculator","","","","test_calculator_basic_float_operations[numbers4-operations4-0.3-0.1 + 0.2 =]","Parametrized test for basic calculator operations with float numbers"
"passed","Mon Oct 21 02:34:52 GMT 2024","Mon Oct 21 02:34:53 GMT 2024","1217","tests","test_calculator","","","","test_calculator_decimal_precision[numbers0-operations0-0.33333333333]","Test calculator precision for long decimal results like 1 ÷ 3."
"passed","Mon Oct 21 02:34:51 GMT 2024","Mon Oct 21 02:34:53 GMT 2024","2539","tests","test_calculator","","","","test_calculator_operations_with_zero[numbers8-operations8-Error-0 \xf7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Mon Oct 21 02:35:39 GMT 2024","Mon Oct 21 02:35:44 GMT 2024","4904","tests","test_calculator","","","","test_calculator_step_by_step_cleaning[numbers2-operations2-stepwise_expressions2]","
    Parametrized test to verify step-by-step clearing of the calculator expression
    after entering the operation and the second number, but without pressing the equal button.
    The expression should reduce step by step until fully cleared.
    "
"passed","Mon Oct 21 02:34:47 GMT 2024","Mon Oct 21 02:34:49 GMT 2024","2226","tests","test_calculator","","","","test_calculator_operations_with_zero[numbers5-operations5-0-5 \xd7 0 =]","Parametrized test for calculator operations involving 0"
"passed","Mon Oct 21 02:35:01 GMT 2024","Mon Oct 21 02:35:04 GMT 2024","2448","tests","test_calculator","","","","test_calculator_successive_equals[initial_numbers1-initial_operations1-12]","Test that pressing equal repeatedly does not change the result in Google Calculator."
"passed","Mon Oct 21 02:34:30 GMT 2024","Mon Oct 21 02:34:35 GMT 2024","5018","tests","test_calculator","","","","test_calculator_negative_number_operations[numbers4-operations4--0.3--0.1 - 0.2 =]","Parametrized test for calculator operations involving negative numbers"
